,serialtarjeta,idsam,fechahoraevento,producto,montoevento,consecutivoevento,identidad,tipoevento,latitude,longitude,idrutaestacion,tipotransporte,ymd,year,month,day,hour
15457823,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 20:37:04,MO,2300,20747,3,4,-25.44141,-57.36921,0193,1,2023-03-02 (Mi),2023,3,2,20
15465355,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 20:11:32,MO,2300,20746,3,4,-25.36536,-57.38784,0192,1,2023-03-02 (Mi),2023,3,2,20
15465405,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 20:11:26,MO,2300,20745,3,4,-25.36537,-57.38739,0192,1,2023-03-02 (Mi),2023,3,2,20
15468939,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 20:00:26,MO,2300,20744,3,4,-25.39257,-57.35426,0192,1,2023-03-02 (Mi),2023,3,2,20
15480380,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 19:28:36,MO,2300,20743,3,4,-25.36444,-57.39227,0193,1,2023-03-02 (Mi),2023,3,2,19
15482403,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 19:23:32,MO,2300,20742,3,4,-25.37838,-57.39855,0193,1,2023-03-02 (Mi),2023,3,2,19
15491060,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 19:05:52,MO,2300,20741,3,4,-25.39158,-57.35613,0192,1,2023-03-02 (Mi),2023,3,2,19
15491096,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 19:05:48,MO,2300,20740,3,4,-25.39158,-57.35612,0192,1,2023-03-02 (Mi),2023,3,2,19
15491130,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 19:05:44,MO,2300,20739,3,4,-25.39158,-57.35612,0192,1,2023-03-02 (Mi),2023,3,2,19
15491199,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 19:05:34,MO,2300,20738,3,4,-25.39158,-57.35612,0192,1,2023-03-02 (Mi),2023,3,2,19
15507224,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 18:35:26,CR,400,20735,3,4,-25.37913,-57.37244,0193,1,2023-03-02 (Mi),2023,3,2,18
15507225,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 18:35:26,MO,1900,20734,3,4,-25.37913,-57.37244,0193,1,2023-03-02 (Mi),2023,3,2,18
15510464,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 18:30:26,MO,2300,20733,3,4,-25.36551,-57.38723,0193,1,2023-03-02 (Mi),2023,3,2,18
15511565,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 18:28:56,MO,2300,20732,3,4,-25.36428,-57.39344,0193,1,2023-03-02 (Mi),2023,3,2,18
15513994,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 18:25:30,MO,2300,20731,3,4,-25.37737,-57.39818,0193,1,2023-03-02 (Mi),2023,3,2,18
15530839,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 18:05:10,MO,2300,20730,3,4,-25.39035,-57.35868,0192,1,2023-03-02 (Mi),2023,3,2,18
15530916,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 18:05:06,MO,2300,20729,3,4,-25.39062,-57.35813,0192,1,2023-03-02 (Mi),2023,3,2,18
15532460,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 18:03:02,MO,2300,20728,3,4,-25.3926,-57.35419,0192,1,2023-03-02 (Mi),2023,3,2,18
15533480,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 18:01:36,MO,2300,20727,3,4,-25.39429,-57.35091,0192,1,2023-03-02 (Mi),2023,3,2,18
15534734,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:59:50,MO,2300,20726,3,4,-25.39619,-57.34914,0192,1,2023-03-02 (Mi),2023,3,2,17
15536206,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:57:52,MO,2300,20725,3,4,-25.39614,-57.34786,0192,1,2023-03-02 (Mi),2023,3,2,17
15536269,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:57:48,MO,2300,20724,3,4,-25.39614,-57.34786,0192,1,2023-03-02 (Mi),2023,3,2,17
15560104,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:27:16,MO,2300,20723,3,4,-25.38355,-57.37117,0193,1,2023-03-02 (Mi),2023,3,2,17
15560181,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:27:12,MO,2300,20722,3,4,-25.38355,-57.37117,0193,1,2023-03-02 (Mi),2023,3,2,17
15561878,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:25:04,MO,2300,20721,3,4,-25.37782,-57.37276,0193,1,2023-03-02 (Mi),2023,3,2,17
15565729,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:20:22,MO,2300,20720,3,4,-25.36836,-57.38109,0193,1,2023-03-02 (Mi),2023,3,2,17
15568041,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:17:36,MO,2300,20719,3,4,-25.36533,-57.38834,0193,1,2023-03-02 (Mi),2023,3,2,17
15568098,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:17:32,MO,2300,20718,3,4,-25.36533,-57.38834,0193,1,2023-03-02 (Mi),2023,3,2,17
15571972,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:12:58,MO,2300,20717,3,4,-25.36963,-57.39816,0193,1,2023-03-02 (Mi),2023,3,2,17
15572684,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:12:10,MO,2300,20716,3,4,-25.3729,-57.39809,0193,1,2023-03-02 (Mi),2023,3,2,17
15572739,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:12:06,MO,2300,20715,3,4,-25.37355,-57.39833,0193,1,2023-03-02 (Mi),2023,3,2,17
15572830,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:12:00,MO,2300,20714,3,4,-25.37355,-57.39833,0193,1,2023-03-02 (Mi),2023,3,2,17
15572877,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:11:56,MO,2300,20713,3,4,-25.37396,-57.39844,0193,1,2023-03-02 (Mi),2023,3,2,17
15572997,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:11:48,MO,2300,20712,3,4,-25.37396,-57.39844,0193,1,2023-03-02 (Mi),2023,3,2,17
15573073,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:11:42,MO,2300,20711,3,4,-25.37429,-57.39857,0193,1,2023-03-02 (Mi),2023,3,2,17
15573138,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:11:38,MO,2300,20710,3,4,-25.37429,-57.39857,0193,1,2023-03-02 (Mi),2023,3,2,17
15573231,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:11:32,MO,2300,20709,3,4,-25.37452,-57.39864,0193,1,2023-03-02 (Mi),2023,3,2,17
15576857,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 17:07:24,MO,2300,20708,3,4,-25.37819,-57.39845,0193,1,2023-03-02 (Mi),2023,3,2,17
15587684,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:52:58,MO,2300,20707,3,4,-25.36458,-57.39154,0192,1,2023-03-02 (Mi),2023,3,2,16
15588191,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:52:10,MO,2300,20706,3,4,-25.36522,-57.38942,0192,1,2023-03-02 (Mi),2023,3,2,16
15591246,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:47:28,MO,2300,20705,3,4,-25.37495,-57.37311,0192,1,2023-03-02 (Mi),2023,3,2,16
15594892,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:41:52,MO,2300,20704,3,4,-25.39021,-57.35874,0192,1,2023-03-02 (Mi),2023,3,2,16
15595465,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:41:02,MO,2300,20703,3,4,-25.39167,-57.35599,0192,1,2023-03-02 (Mi),2023,3,2,16
15601446,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:31:54,MO,2300,20702,3,4,-25.39611,-57.34781,0192,1,2023-03-02 (Mi),2023,3,2,16
15606850,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:23:36,MO,2300,20701,3,4,-25.38436,-57.3712,0193,1,2023-03-02 (Mi),2023,3,2,16
15612898,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:14:10,MO,2300,20700,3,4,-25.3701,-57.37704,0193,1,2023-03-02 (Mi),2023,3,2,16
15614003,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:12:30,MO,2300,20699,3,4,-25.36775,-57.38213,0193,1,2023-03-02 (Mi),2023,3,2,16
15614465,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:11:46,MO,2300,20698,3,4,-25.36703,-57.38314,0193,1,2023-03-02 (Mi),2023,3,2,16
15615863,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:09:42,MO,2300,20697,3,4,-25.36445,-57.39221,0193,1,2023-03-02 (Mi),2023,3,2,16
15616701,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:08:20,MO,2300,20696,3,4,-25.36633,-57.39798,0193,1,2023-03-02 (Mi),2023,3,2,16
15617048,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:07:46,MO,2300,20695,3,4,-25.36731,-57.39791,0193,1,2023-03-02 (Mi),2023,3,2,16
15617744,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 16:06:34,MO,2300,20694,3,4,-25.3718,-57.39781,0193,1,2023-03-02 (Mi),2023,3,2,16
15622875,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 15:57:34,MO,2300,20693,3,4,-25.37978,-57.39814,0193,1,2023-03-02 (Mi),2023,3,2,15
15634505,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 15:36:12,MO,2300,20692,3,4,-25.39526,-57.3494,0192,1,2023-03-02 (Mi),2023,3,2,15
15635425,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 15:34:30,MO,2300,20691,3,4,-25.39649,-57.34819,0192,1,2023-03-02 (Mi),2023,3,2,15
15635455,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 15:34:26,MO,2300,20690,3,4,-25.39619,-57.34788,0192,1,2023-03-02 (Mi),2023,3,2,15
15635782,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 15:33:52,MO,2300,20689,3,4,-25.39614,-57.34783,0192,1,2023-03-02 (Mi),2023,3,2,15
15635818,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 15:33:48,MO,2300,20688,3,4,-25.39614,-57.34783,0192,1,2023-03-02 (Mi),2023,3,2,15
15645010,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 15:17:52,MO,2300,20686,3,4,-25.37968,-57.37218,0193,1,2023-03-02 (Mi),2023,3,2,15
15645060,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 15:17:46,MO,2300,20685,3,4,-25.37968,-57.37218,0193,1,2023-03-02 (Mi),2023,3,2,15
15645107,18f6e00ec04d8e05438254c3b1e8502b,041e3ee24e6180,2023-03-02 15:17:42,MO,2300,20684,3,4,-25.37901,-57.37246,0193,1,2023-03-02 (Mi),2023,3,2,15
